,UserID,ItemID,Rating,Timestamp
5595,,먹골역 커피나무먹골역점,,2017.08.24.
5596,h2g4oj,어린이대공원역 19티,5점,2021.04.10.
5597,tku4iv,천왕역 카페,1점,2021.01.08.
5598,qsuad0,천왕역 카페,2점,2020.06.18.
5599,h5cd0d,천왕역 카페,2점,2020.05.28.
5600,h1o423,천왕역 카페,5점,2020.05.04.
5601,geos29,천왕역 카페,5점,2019.10.02.
5602,fqb1ra,천왕역 카페,4점,2019.02.18.
5603,fj9tv6,천왕역 카페,5점,2018.04.21.
5604,efeero,천왕역 카페,5점,2017.12.10.
5605,ae72me,남구로역 매머드익스프레스,5점,2021.02.15.
5606,v7ikmn,먹골역 이프노즈커피,5점,2021.02.23.
5607,191v0p6,먹골역 이프노즈커피,5점,2020.11.21.
5608,148esgc,먹골역 이프노즈커피,5점,2020.08.10.
5609,14suvf6,먹골역 이프노즈커피,5점,2020.04.03.
5610,16upoma,먹골역 이프노즈커피,5점,2020.03.13.
5611,1av2vgp,건대입구역 푸루파라츠,5점,2020.08.04.
5612,qgh979,공릉역 카페,2점,2021.05.02.
5613,14uklnf,공릉역 카페,1점,2021.05.02.
5614,1dao14d,공릉역 카페,5점,2021.04.08.
5615,1i4s4ho,공릉역 카페,5점,2021.04.02.
5616,so9ifu,공릉역 카페,5점,2021.03.22.
5617,e5841s,공릉역 카페,4점,2021.03.07.
5618,15eijbb,공릉역 카페,3점,2021.02.08.
5619,bfmorv,공릉역 카페,4점,2021.01.31.
5620,1fun4nd,공릉역 카페,4점,2021.01.28.
5621,uts3bs,공릉역 카페,5점,2021.01.01.
5622,1dvvuck,공릉역 카페,5점,2020.12.08.
5623,o3bpl4,공릉역 카페,4점,2020.12.04.
5624,1c8cfj8,공릉역 카페,5점,2020.11.19.
5625,uf1mbl,공릉역 카페,1점,2020.11.14.
5626,13jmc0t,공릉역 카페,5점,2020.11.13.
5627,1adsi2u,공릉역 카페,5점,2020.11.09.
5628,1dcjekr,공릉역 카페,5점,2020.11.05.
5629,1cpe035,공릉역 카페,5점,2020.10.28.
5630,1cv86h0,공릉역 카페,5점,2020.10.21.
5631,ah54hm,공릉역 카페,3점,2020.10.18.
5632,1cjriue,공릉역 카페,5점,2020.10.07.
5633,1cemedn,공릉역 카페,5점,2020.10.01.
5634,vj32lj,공릉역 카페,5점,2020.09.04.
5635,obh47r,공릉역 카페,1점,2020.08.31.
5636,klkck8,공릉역 카페,4점,2020.08.21.
5637,11pjuff,공릉역 카페,5점,2020.08.20.
5638,tvetgb,공릉역 카페,1점,2020.08.04.
5639,1a1mr7f,공릉역 카페,5점,2020.07.20.
5640,mv2nsf,공릉역 카페,3점,2020.07.15.
5641,gfqcbq,공릉역 카페,4점,2020.07.14.
5642,1964i0q,공릉역 카페,4점,2020.06.15.
5643,u0asve,공릉역 카페,2점,2020.05.26.
5644,v0iomt,공릉역 카페,5점,2020.05.22.
5645,18htb2u,공릉역 카페,3점,2020.05.18.
5646,8skc2o,공릉역 카페,5점,2020.05.12.
5647,18dkfrm,공릉역 카페,5점,2020.05.12.
5648,119u7k2,공릉역 카페,4점,2020.05.09.
5649,vpqjrc,공릉역 카페,4점,2020.05.04.
5650,vo12tk,공릉역 카페,5점,2020.04.29.
5651,nfseb5,공릉역 카페,4점,2020.03.03.
5652,16bgpu3,공릉역 카페,5점,2020.02.25.
5653,sl4ui2,공릉역 카페,3점,2020.01.24.
5654,14et56p,공릉역 카페,5점,2020.01.15.
5655,tmd0op,공릉역 카페,4점,2020.01.02.
5656,o9je7i,공릉역 카페,2점,2019.12.23.
5657,c28d55,공릉역 카페,2점,2019.10.12.
5658,flg1r1,공릉역 카페,1점,2019.09.14.
5659,al1v2n,공릉역 카페,2점,2019.08.14.
5660,m89e9p,공릉역 카페,3점,2019.07.27.
5661,lfr7ma,공릉역 카페,5점,2019.06.21.
5662,lf0r9i,공릉역 카페,5점,2019.04.09.
5663,7m88j9,공릉역 카페,4점,2019.04.08.
5664,,공릉역 카페,,2019.05.11.
5665,,공릉역 카페,,2019.05.06.
5666,,공릉역 카페,,2019.04.30.
5667,,공릉역 카페,,2019.04.26.
5668,,공릉역 카페,,2019.04.25.
5669,,공릉역 카페,,2019.04.25.
5670,,공릉역 카페,,2019.04.24.
5671,,공릉역 카페,,2019.04.24.
5672,,공릉역 카페,,2019.04.23.
5673,uk79n2,상도역 카페,5점,2021.04.24.
5674,1g8v24f,상도역 카페,5점,2021.03.20.
5675,scbdka,상도역 카페,5점,2020.10.08.
5676,12gfk9m,상도역 카페,5점,2020.10.02.
5677,10mjgt7,상도역 카페,5점,2020.09.06.
5678,ntebr9,상도역 카페,5점,2020.07.16.
5679,mvkae9,상도역 카페,5점,2020.04.21.
5680,qr5u68,상도역 카페,5점,2019.12.31.
5681,f5std5,상도역 카페,5점,2019.12.25.
5682,7ql1tc,상도역 카페,5점,2019.12.12.
5683,m6hme6,상도역 카페,5점,2019.11.17.
5684,fua7av,뚝섬유원지역 쿠키빠와21커피크리머리,5점,2021.05.01.
5685,gvbet9,뚝섬유원지역 쿠키빠와21커피크리머리,4점,2021.02.21.
5686,vqsnrv,뚝섬유원지역 쿠키빠와21커피크리머리,5점,2021.02.19.
5687,12td6ip,뚝섬유원지역 쿠키빠와21커피크리머리,5점,2021.02.06.
5688,bfui2a,뚝섬유원지역 쿠키빠와21커피크리머리,5점,2021.01.10.
5689,19nom5b,뚝섬유원지역 쿠키빠와21커피크리머리,5점,2020.07.14.
5690,u7vhjs,중계역 커피니,5점,2020.06.28.
5691,g5pana,중계역 커피니,1점,2020.06.28.
5692,14e0m6s,중계역 커피니,5점,2019.11.26.
5693,l8hn63,중계역 커피니,1점,2019.11.08.
5694,lk20o4,중계역 커피니,5점,2019.06.13.
5695,kngbmk,중계역 커피니,1점,2018.08.28.
5696,,중계역 커피니,5점,2016.01.12.
5697,,중계역 커피니,5점,2015.12.23.
5698,1crsrll,청담역 테라스,5점,2020.10.17.
5699,1gjksuk,먹골역 스타벅스,5점,2021.03.02.
5700,e4sf4u,먹골역 스타벅스,2점,2019.06.24.
5701,,먹골역 스타벅스,,2018.07.25.
5702,,먹골역 스타벅스,,2017.05.19.
5703,15eicb1,건대입구역 차미리,4점,2020.07.19.
5704,14duks0,사가정역 크러쉬온유,1점,2021.03.11.
5705,mva17m,사가정역 크러쉬온유,1점,2020.05.25.
5706,181q3at,사가정역 크러쉬온유,3점,2020.05.01.
5707,fll85k,사가정역 크러쉬온유,5점,2019.06.22.
5708,,사가정역 크러쉬온유,,2018.05.23.
5709,141altt,중곡역 컴포즈커피,5점,2021.01.06.
5710,11e7k7c,중곡역 컴포즈커피,5점,2020.12.10.
5711,1491mch,중곡역 컴포즈커피,5점,2020.10.20.
5712,14me0ir,중곡역 컴포즈커피,5점,2020.08.04.
5713,cfm5p9,먹골역 립스트커피,4점,2021.02.24.
5714,,학동역 토프레소,,2018.08.06.
5715,,학동역 토프레소,,2017.02.11.
5716,m6q8if,마들역 이디야마들역,5점,2021.04.09.
5717,,마들역 이디야마들역,5점,2013.08.25.
5718,140qum1,면목역 토프레소,5점,2020.11.16.
5719,16mh9e2,면목역 토프레소,4점,2020.03.06.
5720,1d9v7eh,남성역 미지수,5점,2020.11.02.
5721,12im8pv,남성역 미지수,5점,2020.10.17.
5722,k4h08d,남성역 미지수,5점,2020.08.21.
5723,lo958p,신대방삼거리역 쿠즈코커피,5점,2021.04.20.
5724,e8d2qv,신대방삼거리역 쿠즈코커피,5점,2021.02.20.
5725,12gak0n,신대방삼거리역 쿠즈코커피,5점,2021.01.25.
5726,7ttdi7,신대방삼거리역 쿠즈코커피,1점,2020.09.18.
5727,lf7j08,신대방삼거리역 쿠즈코커피,1점,2020.09.18.
5728,e95dd3,신대방삼거리역 쿠즈코커피,1점,2020.06.19.
5729,llba8p,신대방삼거리역 쿠즈코커피,1점,2020.05.28.
5730,g7tj50,신대방삼거리역 쿠즈코커피,3점,2019.05.03.
5731,,신대방삼거리역 쿠즈코커피,,2018.06.26.
5732,,신대방삼거리역 쿠즈코커피,,2017.05.14.
5733,,신대방삼거리역 쿠즈코커피,,2016.08.01.
5734,14jgmfd,온수역 팔공티,5점,2021.03.29.
5735,a4inlq,온수역 팔공티,4점,2020.06.11.
5736,mg7f6s,온수역 팔공티,4점,2020.05.26.
5737,14rooes,온수역 팔공티,5점,2020.05.21.
5738,vnk69t,신대방삼거리역 스타벅스,4점,2021.04.05.
5739,tkrt9t,신대방삼거리역 스타벅스,3점,2020.10.25.
5740,14mv2g0,신대방삼거리역 스타벅스,2점,2020.07.16.
5741,101sr9d,신대방삼거리역 스타벅스,1점,2020.04.15.
5742,t4pddb,신대방삼거리역 스타벅스,4점,2020.03.31.
5743,11erodl,신대방삼거리역 스타벅스,2점,2020.03.09.
5744,fvhvsc,신대방삼거리역 스타벅스,3점,2020.01.20.
5745,134d6nt,신대방삼거리역 스타벅스,4점,2019.09.29.
5746,12innlp,신대방삼거리역 스타벅스,3점,2019.09.01.
5747,bffn8j,신대방삼거리역 스타벅스,5점,2019.06.19.
5748,7kdm0p,신대방삼거리역 스타벅스,4점,2019.03.29.
5749,,신대방삼거리역 스타벅스,5점,2018.01.26.
5750,,신대방삼거리역 스타벅스,4점,2017.10.18.
5751,161f5hl,보라매역 공감,5점,2020.10.20.
5752,1c4aff5,보라매역 공감,5점,2020.09.18.
5753,17ho5kr,보라매역 공감,2점,2020.09.17.
5754,19lpnrq,보라매역 공감,3점,2020.07.05.
5755,fro3tj,보라매역 공감,2점,2020.06.25.
5756,gtt8om,신대방삼거리역 에그드랍,5점,2021.02.26.
5757,nncaf6,신대방삼거리역 에그드랍,5점,2021.01.04.
5758,1dra4lk,신대방삼거리역 에그드랍,2점,2020.12.06.
5759,llba8p,신대방삼거리역 에그드랍,2점,2020.09.15.
5760,n1nh7p,학동역 카페,5점,2021.03.24.
5761,vrmneg,학동역 카페,4점,2020.12.27.
5762,ehckut,학동역 카페,4점,2020.12.22.
5763,mufb6e,학동역 카페,3점,2020.10.29.
5764,17hfrb2,학동역 카페,4점,2020.10.05.
5765,1c0b7he,학동역 카페,1점,2020.09.26.
5766,kp03b2,학동역 카페,3점,2020.09.20.
5767,g0gafn,학동역 카페,3점,2020.09.11.
5768,qin1n6,학동역 카페,3점,2020.09.08.
5769,10qd1tr,학동역 카페,1점,2020.04.27.
5770,10k2j6v,학동역 카페,3점,2020.03.17.
5771,lvtofi,학동역 카페,3점,2020.02.08.
5772,vviqs9,학동역 카페,5점,2020.01.27.
5773,ki8gji,학동역 카페,4점,2019.10.13.
5774,dogvb7,학동역 카페,4점,2019.09.30.
5775,ekecj6,학동역 카페,5점,2019.09.27.
5776,l1sbp9,학동역 카페,5점,2019.08.02.
5777,lqnm9b,학동역 카페,5점,2019.06.05.
5778,nmrc4s,학동역 카페,4점,2019.05.26.
5779,l4kfl6,학동역 카페,4점,2019.04.17.
5780,s7eplh,학동역 카페,4점,2019.02.14.
5781,e4m3b7,학동역 카페,4점,2018.06.14.
5782,8p8vlg,학동역 카페,5점,2018.03.28.
5783,,학동역 카페,,2019.02.02.
5784,,학동역 카페,,2018.09.06.
5785,bglk3i,건대입구역 킹스커피,1점,2021.01.22.
5786,15juisr,건대입구역 킹스커피,4점,2020.08.17.
5787,115932k,건대입구역 킹스커피,1점,2019.06.24.
5788,urq0ro,건대입구역 킹스커피,1점,2019.03.10.
5789,,건대입구역 킹스커피,,2016.09.03.
5790,,건대입구역 킹스커피,,2016.04.03.
5791,1im1ugs,중곡역 청년다방,4점,2021.04.17.
5792,1c637u3,중곡역 청년다방,4점,2021.01.15.
5793,rcoslv,중곡역 청년다방,1점,2020.01.31.
5794,7kfm9g,먹골역 원데이브레드,1점,2021.05.03.
5795,ebcdvp,먹골역 원데이브레드,5점,2020.01.05.
5796,fkp8f1,장승배기역 해피트리,5점,2021.04.13.
5797,bffn8j,장승배기역 해피트리,5점,2019.08.13.
5798,,신풍역 준,,2016.05.13.
5799,,신풍역 준,,2016.05.12.
5800,,신풍역 준,,2016.05.12.
5801,,신풍역 준,,2016.05.12.
5802,,신풍역 준,,2016.05.12.
5803,,신풍역 준,,2016.05.12.
5804,,신풍역 준,5점,2016.01.05.
5805,so9ifu,공릉역 커피만,5점,2021.03.22.
5806,e7fn7r,공릉역 커피만,4점,2021.03.20.
5807,19d6esb,공릉역 커피만,3점,2021.03.18.
5808,gb7n55,공릉역 커피만,5점,2021.02.15.
5809,oaj2pu,공릉역 커피만,5점,2020.08.23.
5810,fko55f,공릉역 커피만,5점,2020.04.24.
5811,16j3ltk,공릉역 커피만,5점,2020.03.14.
5812,muv4nq,공릉역 커피만,5점,2019.08.20.
5813,m89e9p,공릉역 커피만,5점,2019.07.27.
5814,mv2nsf,공릉역 커피만,5점,2019.07.26.
5815,bevhfl,공릉역 커피만,5점,2018.09.19.
5816,gfqcbq,공릉역 커피만,4점,2018.03.10.
5817,7l5bns,공릉역 커피만,4점,2018.01.23.
5818,,공릉역 커피만,,2018.02.03.
5819,vs0t6r,건대입구역 더카페,3점,2021.03.30.
5820,1fmbsj6,건대입구역 더카페,1점,2021.03.02.
5821,951blb,건대입구역 더카페,4점,2021.02.21.
5822,v1hg4b,건대입구역 더카페,3점,2020.11.18.
5823,1527cep,건대입구역 더카페,4점,2020.10.10.
5824,g93qe6,건대입구역 더카페,1점,2020.09.26.
5825,r6bs70,건대입구역 더카페,3점,2020.09.16.
5826,181pujs,건대입구역 더카페,4점,2020.08.22.
5827,13rm0mv,건대입구역 더카페,1점,2020.07.04.
5828,vlgfes,건대입구역 더카페,5점,2020.06.21.
5829,12s03v2,건대입구역 더카페,5점,2020.05.16.
5830,mu25g9,건대입구역 더카페,4점,2020.04.30.
5831,bnohpd,건대입구역 더카페,1점,2020.03.27.
5832,lp4dl5,건대입구역 더카페,5점,2018.12.03.
5833,,건대입구역 더카페,,2018.01.28.
5834,,건대입구역 더카페,,2017.11.04.
5835,,건대입구역 더카페,4점,2018.03.17.
5836,7khi0j,어린이대공원역 커피에반하다,5점,2021.03.16.
5837,mpkd78,어린이대공원역 커피에반하다,5점,2020.04.26.
5838,sikbev,어린이대공원역 커피에반하다,4점,2020.02.12.
5839,u44q4f,총신대입구역 일상다반사,5점,2021.04.28.
5840,qlthns,총신대입구역 일상다반사,3점,2021.01.15.
5841,v61nvp,총신대입구역 일상다반사,5점,2020.12.11.
5842,fmhenf,총신대입구역 일상다반사,5점,2020.11.14.
5843,1a3rpq0,총신대입구역 일상다반사,5점,2020.11.12.
5844,18ua40e,총신대입구역 일상다반사,5점,2020.06.27.
5845,10ea5cp,총신대입구역 일상다반사,5점,2020.06.19.
5846,17l5elp,총신대입구역 일상다반사,1점,2020.04.09.
5847,7lbvcr,총신대입구역 일상다반사,5점,2020.01.05.
5848,14gdmgo,총신대입구역 일상다반사,5점,2019.12.22.
5849,fktrc4,총신대입구역 일상다반사,4점,2019.11.20.
5850,qss0ms,총신대입구역 일상다반사,5점,2019.10.12.
5851,ljv6mt,총신대입구역 일상다반사,5점,2019.04.04.
5852,k2mvm5,총신대입구역 일상다반사,5점,2018.05.15.
5853,mqjd05,총신대입구역 일상다반사,5점,2018.05.02.
5854,g778jm,총신대입구역 일상다반사,5점,2018.04.11.
5855,ll6qjs,총신대입구역 일상다반사,4점,2017.11.12.
5856,,총신대입구역 일상다반사,,2017.10.18.
5857,,총신대입구역 일상다반사,,2017.05.25.
5858,,총신대입구역 일상다반사,,2016.10.04.
5859,,총신대입구역 일상다반사,,2014.08.16.
5860,,총신대입구역 일상다반사,,2014.01.11.
5861,,총신대입구역 일상다반사,,2013.11.21.
5862,,총신대입구역 일상다반사,,2013.10.18.
5863,,총신대입구역 일상다반사,,2013.09.18.
5864,,총신대입구역 일상다반사,,2013.08.28.
5865,,총신대입구역 일상다반사,,2013.08.17.
5866,,총신대입구역 일상다반사,,2013.08.16.
5867,,총신대입구역 일상다반사,,2013.08.14.
5868,,총신대입구역 일상다반사,,2013.08.06.
5869,r3kuhe,상도역 갓프레소,5점,2020.05.11.
5870,7kbdpt,상도역 갓프레소,5점,2017.01.01.
5871,,상도역 갓프레소,,2018.12.27.
5872,,상도역 갓프레소,,2017.01.02.
5873,,상도역 갓프레소,,2014.05.28.
5874,,상도역 갓프레소,,2013.09.08.
5875,,상도역 갓프레소,,2013.08.10.
5876,,상도역 갓프레소,,2013.08.08.
5877,,상도역 갓프레소,1점,2016.08.26.
5878,,상도역 갓프레소,5점,2016.05.20.
5879,,상도역 갓프레소,5점,2013.03.07.
5880,16rirdm,남성역 cafe제페토,5점,2021.03.14.
5881,e7li7v,남성역 cafe제페토,5점,2020.01.02.
5882,n00bsr,남성역 cafe제페토,5점,2018.10.13.
5883,k45u6e,학동역 17그램,5점,2018.01.05.
5884,nncaf6,어린이대공원역 쥬씨,1점,2021.02.23.
5885,102gae3,어린이대공원역 쥬씨,1점,2019.05.02.
5886,,어린이대공원역 쥬씨,,2018.12.13.
5887,,어린이대공원역 쥬씨,,2017.08.20.
5888,,어린이대공원역 쥬씨,,2017.05.17.
5889,,어린이대공원역 쥬씨,,2016.10.15.
5890,,어린이대공원역 쥬씨,,2016.07.01.
5891,,어린이대공원역 쥬씨,,2016.03.25.
5892,,어린이대공원역 쥬씨,,2015.08.14.
5893,,어린이대공원역 쥬씨,1점,2016.02.06.
5894,,어린이대공원역 쥬씨,1점,2016.02.06.
5895,12vvp5k,청담역 그린하우스이펙트,1점,2021.03.13.
5896,118i7l4,청담역 그린하우스이펙트,3점,2020.09.01.
5897,rkc104,청담역 그린하우스이펙트,3점,2019.01.10.
5898,nag2sk,청담역 그린하우스이펙트,5점,2018.07.10.
5899,10k2j6v,청담역 그린하우스이펙트,2점,2016.08.28.
5900,,청담역 그린하우스이펙트,,2016.04.05.
5901,,청담역 그린하우스이펙트,5점,2017.07.27.
5902,14qhee8,공릉역 스타벅스공릉역점,3점,2021.04.12.
5903,1beh3gu,공릉역 스타벅스공릉역점,4점,2021.02.27.
5904,140l3k4,공릉역 스타벅스공릉역점,4점,2020.01.21.
5905,126b6nl,공릉역 스타벅스공릉역점,1점,2019.10.05.
5906,fmcfqp,공릉역 스타벅스공릉역점,4점,2018.01.14.
5907,fovsrc,공릉역 스타벅스공릉역점,5점,2017.10.01.
5908,,공릉역 스타벅스공릉역점,,2018.02.07.
5909,15ket98,건대입구역 배스킨라빈스,5점,2021.04.30.
5910,mlhvhl,건대입구역 배스킨라빈스,1점,2021.04.04.
5911,vto355,건대입구역 배스킨라빈스,3점,2020.11.29.
5912,mmra8v,건대입구역 배스킨라빈스,3점,2020.10.25.
5913,o2mkjo,건대입구역 배스킨라빈스,2점,2020.09.07.
5914,m248ko,건대입구역 배스킨라빈스,5점,2020.08.19.
5915,rsql1t,건대입구역 배스킨라빈스,5점,2020.06.18.
5916,8umacs,건대입구역 배스킨라빈스,1점,2019.08.11.
5917,mgg971,건대입구역 배스킨라빈스,3점,2018.10.14.
5918,,건대입구역 배스킨라빈스,,2016.07.01.
5919,,건대입구역 배스킨라빈스,,2013.09.17.
5920,,건대입구역 배스킨라빈스,,2013.08.13.
5921,fvbnqn,청담역 스타벅스청담영동대로점,5점,2021.03.15.
5922,ecb285,청담역 스타벅스청담영동대로점,5점,2020.01.19.
5923,l0f5rh,청담역 스타벅스청담영동대로점,5점,2019.12.08.
5924,10mej31,청담역 스타벅스청담영동대로점,5점,2019.10.23.
5925,lni26l,태릉입구역 뽀스뜨레,2점,2021.04.28.
5926,lu960d,태릉입구역 뽀스뜨레,2점,2021.04.04.
5927,gb7n55,태릉입구역 뽀스뜨레,3점,2021.02.15.
5928,7kc5uk,태릉입구역 뽀스뜨레,4점,2020.10.31.
5929,nfseb5,태릉입구역 뽀스뜨레,3점,2020.04.07.
5930,ruf2n7,태릉입구역 뽀스뜨레,5점,2018.10.14.
5931,gfqcbq,태릉입구역 뽀스뜨레,3점,2018.02.03.
5932,,태릉입구역 뽀스뜨레,,2017.07.15.
5933,n0bde9,청담역 스타벅스,2점,2021.04.15.
5934,e4lg6a,청담역 스타벅스,5점,2020.08.26.
5935,1818404,청담역 스타벅스,5점,2020.04.25.
5936,b63cqb,청담역 스타벅스,2점,2019.02.07.
5937,r04qia,청담역 스타벅스,3점,2018.11.04.
5938,g79gf9,청담역 스타벅스,5점,2017.11.05.
5939,e72jth,청담역 스타벅스,4점,2017.09.25.
5940,,청담역 스타벅스,,2018.08.19.
5941,,청담역 스타벅스,,2018.06.24.
5942,,청담역 스타벅스,,2017.10.01.
5943,,청담역 스타벅스,,2017.05.07.
5944,,청담역 스타벅스,,2017.03.06.
5945,,청담역 스타벅스,,2015.09.08.
5946,,청담역 스타벅스,,2013.07.02.
5947,,청담역 스타벅스,,2013.05.13.
5948,,청담역 스타벅스,,2013.04.02.
5949,112kob2,보라매역 커피나무,5점,2020.12.22.
5950,1497723,보라매역 커피나무,5점,2020.11.30.
5951,,보라매역 커피나무,,2017.07.11.
5952,17rrihq,학동역 스타벅스,1점,2021.04.18.
5953,1c1j6es,학동역 스타벅스,4점,2020.09.15.
5954,ei7kfd,학동역 스타벅스,1점,2019.09.23.
5955,mtl9ng,학동역 스타벅스,4점,2019.01.22.
5956,mki810,학동역 스타벅스,5점,2018.09.07.
5957,beptmi,학동역 스타벅스,2점,2018.05.16.
5958,7kp6ed,학동역 스타벅스,3점,2016.09.10.
5959,,학동역 스타벅스,,2018.12.05.
5960,,학동역 스타벅스,,2016.03.30.
5961,,학동역 스타벅스,,2013.08.22.
5962,qq3dmm,어린이대공원역 히읗히읗,5점,2020.11.17.
5963,15au9pa,어린이대공원역 히읗히읗,5점,2020.09.29.
5964,1aqkkbi,어린이대공원역 히읗히읗,4점,2020.08.31.
5965,15ckb15,어린이대공원역 히읗히읗,5점,2020.07.09.
5966,11qbuqa,남구로역 카페서우,5점,2020.05.30.
5967,11m6nhl,사가정역 어반테라스,4점,2019.07.23.
5968,a1jsno,태릉입구역 공릉다방,3점,2021.03.16.
5969,liog30,태릉입구역 공릉다방,5점,2020.09.20.
5970,dcsmv8,태릉입구역 공릉다방,5점,2020.03.08.
5971,fnk9ld,총신대입구역 카페씨어터,5점,2021.05.02.
5972,v99dth,총신대입구역 카페씨어터,3점,2019.05.23.
5973,,총신대입구역 카페씨어터,,2018.09.10.
5974,,총신대입구역 카페씨어터,5점,2013.08.26.
5975,c95do6,태릉입구역 따미커피,4점,2021.05.03.
5976,1873bdm,태릉입구역 따미커피,5점,2021.04.27.
5977,r6atl4,태릉입구역 따미커피,3점,2021.04.15.
5978,sgin12,태릉입구역 따미커피,5점,2021.03.05.
5979,gb7n55,태릉입구역 따미커피,5점,2021.02.15.
5980,13276j2,태릉입구역 따미커피,5점,2021.02.03.
5981,sl1mnc,태릉입구역 따미커피,5점,2020.04.14.
5982,ka3tel,태릉입구역 따미커피,5점,2020.03.25.
5983,gfqcbq,태릉입구역 따미커피,3점,2020.03.17.
5984,bfq75h,태릉입구역 따미커피,5점,2020.02.13.
5985,102l0tp,태릉입구역 따미커피,5점,2020.01.28.
5986,ksdfb0,태릉입구역 따미커피,4점,2020.01.26.
5987,11vag3k,태릉입구역 따미커피,5점,2020.01.17.
5988,o9je7i,태릉입구역 따미커피,5점,2019.12.23.
5989,nbksv0,태릉입구역 따미커피,5점,2019.12.18.
5990,qr7i2t,태릉입구역 따미커피,5점,2019.05.11.
5991,uhh01s,태릉입구역 따미커피,5점,2019.04.26.
5992,leubq0,태릉입구역 따미커피,5점,2018.03.01.
5993,kd56mt,태릉입구역 따미커피,5점,2017.12.28.
5994,,태릉입구역 따미커피,,2017.09.20.
5995,1bb3gor,보라매역 커피집,2점,2021.02.03.
5996,18lr6qt,보라매역 커피집,5점,2020.10.20.
5997,u1ahp5,보라매역 커피집,5점,2020.07.26.
5998,16kbai6,보라매역 커피집,5점,2020.03.19.
5999,12mmin7,보라매역 커피집,5점,2019.09.09.
6000,pobcjd,남성역 커피사회,3점,2021.02.17.
6001,1cjci3v,남성역 커피사회,5점,2021.02.06.
6002,toj5ba,남성역 커피사회,1점,2021.01.28.
6003,e19jif,남성역 커피사회,5점,2020.05.28.
6004,akdcai,남성역 커피사회,4점,2020.04.19.
6005,fl1epf,남성역 커피사회,1점,2020.01.03.
6006,v1njdj,남성역 커피사회,3점,2019.11.06.
6007,kb4m89,남성역 커피사회,2점,2019.02.17.
6008,7moued,남성역 커피사회,5점,2018.06.01.
6009,,남성역 커피사회,,2019.02.17.
6010,,남성역 커피사회,,2018.11.04.
6011,,남성역 커피사회,,2018.09.05.
6012,,태릉입구역 커피연구소,5점,2013.07.29.
6013,1honlak,청담역 카멜커피,4점,2021.04.27.
6014,1h04ous,청담역 카멜커피,5점,2021.04.19.
6015,1hgcmtd,청담역 카멜커피,1점,2021.04.19.
6016,llp3rh,청담역 카멜커피,3점,2021.04.17.
6017,d0sh26,청담역 카멜커피,4점,2021.04.09.
6018,153b11j,청담역 카멜커피,4점,2021.04.02.
6019,12h47hs,청담역 카멜커피,1점,2021.03.30.
6020,cqhsnf,청담역 카멜커피,1점,2021.03.27.
6021,11ej1l5,청담역 카멜커피,1점,2021.03.20.
6022,129krch,청담역 카멜커피,5점,2021.03.18.
6023,10375st,청담역 카멜커피,4점,2021.03.17.
6024,u76s63,청담역 카멜커피,3점,2021.03.09.
6025,126l8j0,청담역 카멜커피,1점,2021.03.06.
6026,lpmupe,청담역 카멜커피,5점,2021.02.21.
6027,befiau,청담역 카멜커피,5점,2021.02.12.
6028,fl13sn,청담역 카멜커피,1점,2021.02.02.
6029,fc27a5,청담역 카멜커피,2점,2021.02.01.
6030,n2dgs2,청담역 카멜커피,4점,2021.01.13.
6031,sj7rfr,청담역 카멜커피,5점,2020.12.21.
6032,dhh28e,청담역 카멜커피,5점,2020.12.14.
6033,mkuolo,청담역 카멜커피,5점,2020.11.17.
6034,egl579,청담역 카멜커피,3점,2020.11.05.
6035,16i9kt5,청담역 카멜커피,1점,2020.10.31.
6036,k69a47,청담역 카멜커피,4점,2020.10.23.
6037,rkgrkg,청담역 카멜커피,1점,2020.09.27.
6038,15mi2lf,청담역 카멜커피,1점,2020.08.05.
6039,gfunum,청담역 카멜커피,2점,2020.07.31.
6040,17qbpso,총신대입구역 스타벅스,1점,2021.04.04.
6041,urg0ia,총신대입구역 스타벅스,4점,2020.07.15.
6042,tscfck,총신대입구역 스타벅스,4점,2019.11.04.
6043,mudvu8,총신대입구역 스타벅스,1점,2019.08.08.
6044,7komc3,총신대입구역 스타벅스,5점,2018.04.03.
6045,,총신대입구역 스타벅스,,2017.08.17.
6046,vvgcf3,건대입구역 탐앤탐스,1점,2021.04.29.
6047,14dafiv,건대입구역 탐앤탐스,1점,2020.11.08.
6048,bg924v,건대입구역 탐앤탐스,1점,2020.08.26.
6049,19mhjrt,건대입구역 탐앤탐스,1점,2020.08.12.
6050,bovoc0,건대입구역 탐앤탐스,1점,2019.09.26.
6051,10eoobg,건대입구역 탐앤탐스,1점,2019.08.18.
6052,n8e0r8,건대입구역 탐앤탐스,1점,2018.05.21.
6053,7ksp1t,건대입구역 탐앤탐스,3점,2017.10.15.
6054,,건대입구역 탐앤탐스,,2017.11.25.
6055,,건대입구역 탐앤탐스,,2016.12.14.
6056,,건대입구역 탐앤탐스,,2016.07.01.
6057,,건대입구역 탐앤탐스,,2014.12.12.
6058,,건대입구역 탐앤탐스,,2013.11.17.
6059,,건대입구역 탐앤탐스,,2013.08.17.
6060,1b8n2pd,남성역 토프레소,5점,2020.08.16.
6061,e5opij,남성역 토프레소,5점,2018.07.13.
6062,7k8qj7,대림역 할리스대림역점,5점,2020.03.19.
6063,14hp0vc,대림역 할리스대림역점,1점,2020.01.25.
6064,,대림역 할리스대림역점,,2013.08.10.
